index,Text,Negative?
473,"['let', 'u', 'look', 'fact', 'moving', 'away', 'shot', 'fired', 'witness', 'arm', 'shot', 'fire', 'witness', 'dropping', 'knee', 'shot', 'fired', 'witness', 'audio', 'recording', 'shot', 'two', 'group', 'video', 'recording', 'spontaneous', 'utterance', 'hand', 'etc', 'fighting', 'officer', 'officer', 'others', 'fighting', 'weapon', 'car', 'officer', 'others', 'weapon', 'discharged', 'car', 'officer', 'others', 'damage', 'officer', 'eye', 'medical', 'report', 'released', 'officer', 'statement', 'releasedpolice', 'log', 'incident', 'radio', 'report', 'released', 'forgot', 'third', 'review', 'wound', 'showed', 'wa', 'shot', 'least', 'twice', 'witness', 'yet', 'support', 'unofficial', 'officerss', 'version', 'incident']",False
494,"['taken', 'minute', 'deduce', 'reasoned', 'people', 'within', 'minute', 'hearing', 'story', 'break', ' ', 'thank', 'anyway']",False
515,"['time', 'sequence', 'event', 'wrong', 'wa', 'call', 'made', 'report', 'robbery', 'officer', 'darren', 'wilson', 'wa', 'dispatched', 'crime', 'scene', 'even', 'police', 'chief', 'said', 'publicly']",False
523,"['thank', 'stefan', 'humorous', 'tragic', 'enlightening', 'california']",False
539,"['aiming', 'gun', 'people', 'saying', 'something', 'dont', 'like', 'extremely', 'american', 'thats', 'america', 'broken', 'system']",False
561,"['love', 'rogan', 'tear', 'gas', 'geneva', 'convention', 'lol', 'thats', 'mustard', 'gas', 'burn', 'rib', 'inside', 'vomit', 'sorry', 'say']",False
568,"['traffic', 'isnt', 'bad', 'enough']",False
571,"['move', 'tazed', 'arrested']",False
598,"['haha', 'big', 'old', 'fucking', 'made', 'censor']",False
611,"['cop', 'make', 'money', 'arresting', 'people', 'easy', 'money', 'tazing', 'macing', 'hurting', 'grab', 'cuff', 'huge', 'safety', 'violation', 'right']",False
668,"['made', 'mad', 'didnt', 'point', 'gun']",False
670,"['protest', 'furgison', 'cal', 'take', 'fight', 'wear', 'started']",False
674,"['wa', 'sue', 'time', 'wast']",False
678,"['crazy', 'thing', 'thought', 'office', 'never', 'anything', 'want', 'random', 'people']",False
697,"['everyone', 'want', 'next', 'mlk', 'issue', 'arent', 'problem', 'u', 'anymore', 'require', 'another', 'mlk']",False
703,"['truck', 'foghorn']",False
704,"['people', 'hurt', 'cause', 'help', 'day', 'one', 'rational', 'blacklivesmatter', 'side', 'anymore']",False
707,"['dealt', 'force']",False
714,"['im', 'informed', 'exactly', 'going', 'wa', 'fucked', 'im', 'trying', 'find', 'reliable', 'resource', 'understand', 'cant', 'believe', 'thing', 'like', 'still', 'happening']",False
717,['wow'],False
724,"['love', 'lady', 'need', 'strong', 'woman', 'like', 'peggy', 'hubbard']",False
725,"['peggy', 'im', 'native', 'american', 'love', 'honey']",False
729,"['astand', 'woman', 'speaking', 'truth', 'applaud', 'gut', 'young', 'lady']",False
743,"['everyone', 'share', 'woman', 'awesome']",False
744,"['real', 'black', 'leadership', 'real', 'revolutionary', 'radicalism']",False
745,['respect'],False
746,"['thanks', 'voice', 'sanity', 'black', 'community', 'peggy']",False
747,"['wow', 'people', 'like', 'cant', 'say', 'thing', 'rightly', 'say', 'pc', 'police', 'get', 'offended', 'tag', 'racist', 'therefore', 'truth', 'might', 'speak', 'given', 'credence', 'society', 'know', 'speaking', 'truth', 'magnifies', 'like', 'one', 'else', 'could', 'arent', 'elevating', 'people', 'like', 'school', 'board', 'city', 'council', 'mayor', 'state', 'national', 'office']",False
751,"['thank', 'real', 'heard', 'little', 'girl', 'thought', 'thing', 'rage', 'medium', 'ever', 'behind', 'want', 'promote', 'racial', 'tension', 'nobody', 'black', 'community', 'want', 'talk', 'elephant', 'room', 'almost', 'like', 'everything', 'medium', 'music', 'scene', 'promotes', 'thug', 'life']",False
756,"['black', 'people', 'like']",False
763,"['female', 'uncle', 'ruckus']",False
766,"['agree', 'sista']",False
779,"['never', 'heard', 'woman', 'im', 'loving', 'saying', 'message', 'valuable', 'get', 'thanks', 'posting']",False
780,"['hit', 'nail', 'head', 'black', 'life', 'matter', 'guess', 'keep', 'killing', 'stupid', 'shit', 'like', 'gang', 'loyalty', 'selling', 'drug', 'instead', 'getting', 'education', 'able', 'get', 'getto', 'take', 'hat', 'parent', 'raise', 'chlidren', 'value', 'pride', 'cause', 'one', 'make', 'difference', 'drug', 'dealing', 'gang', 'banger', 'difference', 'going', 'makeis', 'one', 'le', 'holiday', 'dinner']",False
781,"['dear', 'peggy', 'please', 'mother', 'run', 'president']",False
782,"['plenty', 'white', 'people', 'care', 'exact', 'view', 'woman', 'deemed', 'racist', 'stopped', 'caring']",False
798,"['see', 'black', 'speak', 'truth', 'dont', 'conform', 'norm', 'considered', 'uncle', 'toms', 'sell']",False
800,"['real', 'strong', 'black', 'woman', 'afraid', 'speak', 'truth']",False
803,"['freakin', 'go', 'girl']",False
805,"['one', 'race', 'human', 'race']",False
806,"['omg', 'putting', 'telling', 'truth', 'hard', 'true']",False
808,"['leave', 'alone', 'dont', 'take']",False
809,"['wake', 'black', 'people']",False
810,"['older', 'white', 'conservative', 'say', 'peggy', 'vice', 'president', 'could', 'imagine', 'trump', 'hubbard', 'ticket', 'wowe', 'wow']",False
811,"['pretty', 'woman', 'dang']",False
812,"['leave', 'video', 'sometimes', 'truth', 'hurt', 'thank', 'posting', 'video']",False
814,"['said', 'need', 'new', 'part', 'harley', 'lol']",False
815,"['thank', 'finally', 'powerful', 'voice', 'truth', 'black', 'community', 'black', 'killing', 'perpetrated', 'black', 'part', 'even', 'black', 'murder', 'nonblacks', 'directed', 'innocent', 'black', 'citizen', 'rather', 'drug', 'gang', 'related', 'donald', 'trump', 'star', 'parker', 'hope', 'aware', 'peggy', 'hubbards', 'comment', 'address', 'issue', 'honestly', 'ha', 'need', 'seat', 'table', 'hubbard', 'trump', 'campaign', 'administration', 'race', 'monger', 'like', 'obama', 'eric', 'holder', 'pelosi', 'reid', 'jessie', 'jackson', 'al', 'sharpton', 'naacp', 'congressional', 'black', 'caucus', 'congressional', 'democrat', 'ethnicity', 'level', 'government', 'mainstream', 'medium', 'conspired', 'last', 'year', 'turn', 'viable', 'black', 'community', 'governmentdependent', 'ghetto', 'knowingly', 'advancing', 'false', 'narrative', 'systemic', 'white', 'conservative', 'racism', 'perhaps', 'greatest', 'accomplishment', 'destruction', 'black', 'nuclear', 'family', 'seventytwo', 'percent', 'black', 'child', 'born', 'single', 'mother', 'get', 'married', 'limit', 'number', 'child', 'obama', 'progressive', 'gladly', 'extort', 'taxpayer', 'money', 'take', 'care', 'illegitimate', 'child', 'exchange', 'guaranteed', 'vote', 'keep', 'power', 'master', 'plan', 'policy', 'insures', 'generation', 'newly', 'created', 'disaffected', 'dysfunctional', 'adult', 'necessarily', 'become', 'democratic', 'voter', 'race', 'hustler', 'mentioned', 'reacted', 'way', 'black', 'black', 'killing', 'could', 'go', 'neighborhood', 'power', 'wipe', 'gang', 'minimize', 'drug', 'use', 'give', 'community', 'real', 'hope', 'change', 'never', 'happen', 'need', 'black', 'community', 'dependent', 'feel', 'hopeless', 'order', 'maintain', 'power', 'control', 'living', 'good', 'life', 'back', 'people', 'deceiving', 'thinking', 'care', 'think', 'purveyor', 'lie', 'damn', 'lie', 'couldnt', 'make', 'race', 'issue', 'past', 'year', 'would', 'get', 'real', 'job', 'like', 'rest', 'u']",False
816,"['peggy', 'tip', 'hat']",False
818,"['body', 'cam', 'also', 'air', 'police', 'run', 'day', 'day', 'cop', 'screw']",False
819,"['twitter', 'powerful', 'blunt', 'force', 'trauma', 'powerful', 'hope', 'word', 'change', 'thinking', 'whose', 'concern', 'black', 'life', 'misplaced', 'thank', 'sharing']",False
820,"['peggy', 'hubbard', 'president']",False
830,"['hubbard', 'absolute', 'respect', 'wish', 'would', 'run', 'office', 'level', 'got', 'bigger', 'ball', 'male', 'politician', 'call', 'like', 'bravo']",False
834,"['really', 'black', 'people', 'violent']",False
835,"['thank', 'speaking', 'problem', 'black', 'community']",False
841,"['cant', 'stop', 'revolution', 'well', 'year', 'id', 'say', 'theyve', 'done', 'pretty', 'good', 'job', 'far']",False
842,"['feel', 'sorry', 'hapenned', 'thus', 'think', 'dont', 'happen', 'gang', 'member', 'kill', 'another', 'one', 'go', 'street', 'cop', 'kill', 'black', 'male', 'knowing', 'gang', 'menbers', 'killing', 'every', 'day', 'lost', 'family', 'friend', 'one', 'went', 'street', 'scream', 'stop', 'killing', 'police', 'killing', 'black', 'person', 'whole', 'world', 'stop', 'human']",False
845,['good'],False
848,"['molotov', 'cocktail', 'local', 'drink', 'want', 'dance', 'dance']",False
850,"['trs', 'tote', 'hilars', 'vid', 'grip', 'revolutionary', 'regular', 'poster', 'afropunk', 'ha', 'seventeen', 'massive', 'corporate', 'sponsor', 'revolution', 'start', 'sponsored', 'following', 'multinational', 'corporation', 'ha', 'ha', 'ha', 'virtue', 'signaling', 'satire', 'practically', 'writes']",False
873,"['peace', 'need', 'found', 'side', 'stubborn', 'relentless', 'peaceful', 'dont', 'go', 'work', 'sit', 'step', 'power', 'day', 'chant', 'concern', 'fear', 'path', 'dark', 'side', 'fear', 'lead', 'anger', 'anger', 'lead', 'hate', 'hate', 'lead', 'suffering', 'yoda']",False
905,"['didnt', 'attack', 'police', 'officer', 'steal', 'store', 'expect']",False
908,"['darude', 'sand', 'storm']",False
910,"['everyone', 'saying', 'micheal', 'brown', 'deserved', 'treyvon', 'martin', 'eric', 'garner']",False
922,"['right', 'loot', 'right', 'private', 'property', 'right', 'destroy', 'public', 'property', 'play', 'victim', 'card', 'nothing', 'change']",False
933,"['lost', 'shit', 'guy', 'lmao']",False
950,"['cop', 'mooing', 'people', 'beginning']",False
977,"['lmao', 'dont', 'agree', 'rioting', 'violent', 'protesting', 'good', 'stuff']",False
978,"['like', 'say', 'hurr', 'instead']",False
0,"['rt', 'woman', 'shouldnt', 'complain', 'cleaning', 'house', 'man', 'always', 'take', 'trash']",False
40,"['momma', 'said', 'pussy', 'cat', 'inside', 'doghouse']",False
75,"['baby', 'monkey', 'bathtime', 'awe', 'adorable']",False
118,"['im', 'early', 'bird', 'im', 'night', 'owl', 'im', 'wise', 'worm']",False
119,"['overdosing', 'heavy', 'drug', 'doesnt', 'sound', 'bad', 'tonight', 'pussy', 'shit', 'every', 'day']",False
140,"['isnt', 'ghetto', 'smart', 'im', 'idc']",False
180,"['stay', 'tuned', 'update', 'report', 'b', 'week', 'bum']",False
181,"['play', 'soccer', 'cheat', 'girl', 'wear', 'khaki', 'coloured', 'cargo', 'haircut', 'yes', 'lmfao']",False
186,"['pissed', 'lad', 'past', 'would', 'lick', 'dirty', 'sol', 'slept']",False
187,"['love', 'frat', 'boy', 'w', 'soft', 'long', 'sol']",False
188,"['sexy', 'lad', 'hot', 'sol', 'arch']",False
196,"['bird', 'grandkids', 'may', 'never', 'see', 'thanks', 'climate', 'change', 'climate']",False
205,"['foster', 'home', 'imaginary', 'trash', 'whoa', 'chill', 'show', 'wa', 'everything', 'tf']",False
216,"['welfare', 'government', 'aid', 'claimed', 'white', 'people', 'yall', 'black', 'slander', 'trash']",False
220,"['inna', 'di', 'ghetto', 'alone', 'lmaoo']",False
241,"['usc', 'senior', 'rb', 'anthony', 'brown', 'call', 'head', 'coach', 'steve', 'sarkisian', 'racist', 'quits', 'team', 'hes', 'bitch']",False
243,"['chilling', 'sexy', 'scally', 'lad']",False
269,"['sad', 'tv', 'character', 'death', 'still', 'bitter', 'stark', 'wa', 'man']",False
274,"['smuggler', 'explains', 'helped', 'fighter', 'along', 'jihadi', 'highway']",False
283,"['yankees', 'look', 'rally', 'bottom', 'th', 'rally', 'cap']",False
313,"['one', 'man', 'trash', 'another', 'man', 'treasure']",False
323,"['take', 'ride', 'woof', 'woof']",False
336,"['jihadi', 'patron', 'hajjaj', 'alajmi', 'arrested', 'kuwait', 'airport']",False
341,"['tweety', 'bird', 'tho']",False
343,"['twitter', 'rapper', 'dm', 'trash', 'link']",False
351,"['photo', 'sole', 'heaven']",False
356,"['actin', 'like', 'th', 'day', 'k']",False
370,"['swears', 'im', 'man', 'easily', 'easily', 'behind', 'austin', 'nip']",False
372,"['hgwells', 'charlie', 'chaplin', 'history', 'photography']",False
384,"['fit', 'lad', 'nice', 'gear', 'scally', 'lad', 'n', 'trainer', 'would', 'get']",False
391,"['saw', 'ajumma', 'walk', 'beginning', 'saying', 'wow', 'trash', 'cant', 'even', 'listen', 'lmaoo']",False
395,"['dude', 'remember', 'wop', 'video', 'omg', 'find']",False
428,"['brownie', 'brownie', 'love', 'movie']",False
432,"['chinese', 'maverick', 'communicating', 'comrade', 'u', 'know', 'giving', 'imperialist', 'yank', 'birdie']",False
449,"['generate', 'ascii', 'box', 'nodejs', 'see', 'ability', 'bring', 'flappybird', 'node', 'via', 'ascii', 'tube', 'bird', '_']",False
461,"['draft', 'gungho', 'folk', 'send', 'afghanistan', 'war', 'zone', 'show']",False
466,"['thrill', 'billy', 'hillbilly', 'heart', 'hahahahaha', 'jesus', 'murphy']",False
473,"['found', 'new', 'way', 'chug', 'open', 'mouth', 'alot', 'shit', 'ally', 'says']",False
494,"['ill', 'slit', 'throatneck']",False
515,"['follow', 'yellow', 'brick', 'twitter']",False
523,"['mam', 'renée', 'doet', 'haar', 'rol', 'net', 'ze', 'ongesteld', 'wat', 'ongesteld', 'van', 'dat', 'soort', 'vragen', 'waar', 'je', 'denkt', 'hoe', 'leg', 'ik', 'die', 'weer', 'uit']",False
539,"['couple', 'red', 'sox', 'gotten', 'past', 'first', 'base', 'im', 'dying', 'laughing', 'maybe', 'yank', 'need', 'teach', 'game']",False
561,"['devil', 'grows', 'inside', 'heart', 'selfish', 'wicked', 'white', 'brown', 'yellow', 'black', 'color', 'restricted']",False
568,"['division', 'trash', 'saint', 'gon', 'win', 'nfc', 'south', 'watch']",False
571,"['recipe', 'call', 'leftover', 'brownie', 'hell', 'leftover', 'brownie', 'thats', 'brownie', 'havent', 'eaten', 'yet']",False
598,"['yao', 'mawnin', 'yardie']",False
611,"['hit', 'light', 'line', 'toco', 'bell', 'morning', 'dianas', 'back', 'house', 'miracle', 'charlie']",False
668,"['ask', 'dems', 'arent', 'embarrassed', 'charlie', 'rangel', 'remains', 'caucus']",False
670,"['breaking', 'ap', 'call', 'mass', 'governor', 'race', 'charlie', 'baker', 'watch', 'live', 'coverage', 'wcvb', 'streaming', 'online']",False
674,"['bigbird', 'wa', 'made', 'gay', 'couple', 'yes', 'gop', 'world', 'bird', 'would', 'existed', 'since', 'creator', 'would', 'jail', 'sodomy']",False
678,"['bless', 'jesus', 'crown', 'head', 'sole', 'foot']",False
697,"['degenerate', 'artist', 'sniff', 'whiffy', 'ball', 'involuntary', 'cuz', 'fairy', 'walk', 'downtown', 'hairy', 'climate', 'change', 'scary', 'sense', 'hillbilly', 'sneeze']",False
703,"['ebola', 'great', 'metaphor', 'gop', 'tea', 'party', 'policy', 'eat', 'vital', 'organ', 'host', 'dy', 'cot', 'tea', 'baggers']",False
704,"['explain', 'anime', 'plot', 'badly', 'boy', 'monkey', 'tail', 'grows', 'savior', 'futuristic', 'yet', 'old', 'earth']",False
707,"['female', 'logic', 'worse', 'jig', 'im', 'convinced']",False
714,"['happy', 'columbus', 'day', 'wasnt', 'america', 'karl', 'marx', 'would', 'never', 'thought', 'sharing', 'colonialism', 'injuns']",False
717,"['hell', 'yeah', 'rt', 'rt', 'happy', 'fall', 'pumpkin', 'spice', 'oreo']",False
724,"['iu', 'straight', 'nation', 'college', 'soccer', 'champion', 'wow', 'hoosier', 'nation', 'hoosiers']",False
725,"['iu', 'make', 'honorary', 'student', 'id', 'way', 'cooler', 'international', 'student', 'football', 'card', 'hoosiers']",False
729,"['indigenous', 'peoples', 'day', 'right', 'redskins', 'lot', 'queens', 'right', 'nomg', 'funny']",False
743,"['n', 'atitude', 'okay', 'im', 'going', 'say', 'comb', 'yer', 'beard', 'lol', 'wiggers']",False
744,"['playing', 'bt', 'feat', 'torus', 'amos', 'blue', 'sky', 'radio', 'edit', 'arrow']",False
745,"['playing', 'great', 'white', 'bitten', 'twice', 'shy', 'arrow']",False
746,"['playing', 'ian', 'hunter', 'bitten', 'twice', 'shy', 'arrow']",False
747,"['playing', 'door', 'wasp', 'texas', 'radio', 'big', 'beat', 'arrow']",False
751,"['pacer', 'nation', 'road', 'perfect', 'way', 'continue', 'ubb', 'finished', 'nba', 'pacers', 'indiana', 'hoosiers']",False
756,"['radio', 'free', 'northwest', 'covington', 'read', 'response', 'mock', 'fbi', 'andy', 'real', 'politics', 'liv', 'awakening', 'gretchen']",False
763,"['red', 'sox', 'focus', 'orioles', 'knocked', 'last', 'year', 'hatred', 'yankees', 'umteen', 'year', 'lol']",False
766,"['royals', 'milwaukee', 'let', 'yost', 'gonow', 'wished', 'hadnt', 'cause', 'suckhow', 'nowhe', 'guy', 'win', 'lose', 'yankee', 'fire', 'girardi', 'yost']",False
779,"['stop', 'white', 'people', 'rt', 'case', 'west', 'nile', 'virus', 'infection', 'reported', 'orange', 'county', 'year', 'dead', 'bird', 'found', 'carrying', 'virus']",False
780,"['tbt', 'love', 'forever', 'ling', 'ling']",False
781,"['boondocks', 'nicca']",False
782,"['truth', 'rt', 'david', 'charlie', 'brown', 'scandal']",False
798,"['republic', 'regime', 'potus', 'bo', 'violated', 'usa', 'sovereignty', 'w', 'open', 'border', 'jihadis', 'criminal', 'diseased', 'haitian', 'samericans', 'impeach', 'obama']",False
800,"['im', 'craving', 'peanut', 'butter', 'oreo']",False
803,"['world', 'series', 'game', 'hunter', 'penny', 'annoying', 'red', 'sox', 'player', 'shave', 'fool', 'take', 'vyvanse', 'yankees']",False
805,"['yankees', 'fire', 'cashman', 'dont', 'want', 'arod', 'back']",False
806,"['yankees', 'jeter', 'let', 'play', 'entire', 'inning', 'thats', 'fitting']",False
808,"['yankees', 'astros', 'mccarthy', 'outduels', 'keuchel', 'series', 'finale']",False
809,"['yankees', 'nine', 'straight', 'hit', 'price', 'night']",False
810,"['yankees', 'damn', 'directtv', 'blackout', 'yankee', 'game', 'freaking', 'walk', 'youre', 'killing', 'satellite', 'douche']",False
811,"['yankees', 'damn', 'well', 'joe', 'move', 'bullpen', 'really', 'helped']",False
812,"['yankees', 'aint', 'complaining', 'royal', 'win', 'lose', 'game', 'showed', 'heart', 'al', 'ride', 'die', 'flex', 'zone', 'earned']",False
814,"['yankees', 'royal', 'fire', 'sale', 'want', 'whole', 'team', 'leave', 'gardner', 'tanaka', 'rest', 'please', 'go', 'along', 'joe', 'cash']",False
815,"['yankees', 'nice', 'bounce', 'back', 'kay', 'gotta', 'keep', 'going']",False
